data_evento,categoria_evento,operacao,entrada_saida,ticker,ativo_nome,instituicao,quantidade,preco_unitario,valor_total,impacto_caixa,impacto_posicao,impacto_custo_medio,status_importacao
2025-11-14,rendimento,RENDIMENTO,CREDITO,HGCR11,PATRIA RECEBIVEIS IMOBILIARIOS - FIM- RESPONSABILIDADE LIMIT,NU INVEST CORRETORA DE VALORES S.A.,21,1,21,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,JSRE11,JS REAL ESTATE MULTIGESTÃO - FII,BANCO BTG PACTUAL S.A.,1,0.48,0.48,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,JURO11,SPARTA INFRA FIC FI INFRA RENDA FIXA CP,BANCO BTG PACTUAL S.A.,1,1,1,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,10,0.1,1,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,RZAG11,FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,BANCO BTG PACTUAL S.A.,6,0.125,0.75,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S.A.,1,0.74,0.74,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.74,3.7,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,22,1,22,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,TRXF11,TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S.A.,1,0.93,0.93,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,VILG11,FII VINCI LG,BANCO BTG PACTUAL S.A.,1,0.72,0.72,aumenta,sem alteração,não altera,OK
2025-11-14,rendimento,RENDIMENTO,CREDITO,XPCI11,XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S.A.,1,0.9,0.9,aumenta,sem alteração,não altera,OK
2025-11-13,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,1,1.15,1.15,aumenta,sem alteração,não altera,OK
2025-11-13,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.15,4.6,aumenta,sem alteração,não altera,OK
2025-11-13,rendimento,RENDIMENTO,CREDITO,KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,1,1.33,1.33,aumenta,sem alteração,não altera,OK
2025-11-13,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S.A.,10,0.09,0.9,aumenta,sem alteração,não altera,OK
2025-11-13,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,550,0.09,49.5,aumenta,sem alteração,não altera,OK
2025-11-12,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,BANCO BTG PACTUAL S.A.,1,0.95,0.95,aumenta,sem alteração,não altera,OK
2025-11-12,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,24,0.95,22.8,aumenta,sem alteração,não altera,OK
2025-11-10,rendimento,RENDIMENTO,CREDITO,PATL11,PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,1,0.57,0.57,aumenta,sem alteração,não altera,OK
2025-11-07,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,7,1.56,10.92,aumenta,sem alteração,não altera,OK
2025-11-03,juros sobre capital próprio,JCP,CREDITO,ITUB4,ITAU UNIBANCO HOLDING S.A.,BANCO BTG PACTUAL S.A.,1,0.018,0.01,aumenta,sem alteração,não altera,OK
2025-11-03,dividendo,DIVIDENDO,CREDITO,VULC3,VULCABRAS S.A.,BANCO BTG PACTUAL S.A.,2,0.125,0.25,aumenta,sem alteração,não altera,OK
2025-10-28,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIARIA ATIVA FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,aumenta,sem alteração,não altera,OK
2025-10-24,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.12,4.8,aumenta,sem alteração,não altera,OK
2025-10-22,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.09,4.41,aumenta,sem alteração,não altera,OK
2025-10-21,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,BANCO BTG PACTUAL S.A.,1,1.1,1.1,aumenta,sem alteração,não altera,OK
2025-10-21,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.1,5.5,aumenta,sem alteração,não altera,OK
2025-10-17,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,BANCO BTG PACTUAL S.A.,10,0.09,0.9,aumenta,sem alteração,não altera,OK
2025-10-17,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,274,0.09,24.66,aumenta,sem alteração,não altera,OK
2025-10-16,rendimento,RENDIMENTO,CREDITO,CXAG11,FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA AGÊNCIAS,BANCO BTG PACTUAL S.A.,1,0.7,0.7,aumenta,sem alteração,não altera,OK
2025-10-15,rendimento,RENDIMENTO,CREDITO,CCME11,CANUMA CAPITAL MULTIESTRATÉGIA FDO DE INV IMOB,BANCO BTG PACTUAL S.A.,6,0.084,0.5,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,BBGO11,BB FUNDO DE INVESTIMENTO DE CREDITO FIAGRO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,5,0.9,4.5,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,BRCR11,FDO INV IMOB - FII BTG PACTUAL CORP. OFFICE FUND,BANCO BTG PACTUAL S.A.,1,0.41,0.41,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,BANCO BTG PACTUAL S.A.,3,0.15,0.45,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,58,0.15,8.7,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,HGCR11,PATRIA RECEBIVEIS IMOBILIARIOS - FIM- RESPONSABILIDADE LIMIT,NU INVEST CORRETORA DE VALORES S.A.,21,1.05,22.05,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,JSRE11,JS REAL ESTATE MULTIGESTÃO - FII,BANCO BTG PACTUAL S.A.,1,0.48,0.48,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,JURO11,SPARTA INFRA FIC FI INFRA RENDA FIXA CP,BANCO BTG PACTUAL S.A.,1,1,1,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,10,0.1,1,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,RZAG11,FDO INV CADEIAS PROD AGRO RIZA AGRO FIAGRO IMOB,BANCO BTG PACTUAL S.A.,6,0.125,0.75,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,BANCO BTG PACTUAL S.A.,1,0.74,0.74,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.74,3.7,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,22,1,22,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,TRXF11,TRX REAL ESTATE FDO. INV. IMOB. - FII,BANCO BTG PACTUAL S.A.,1,0.93,0.93,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,VILG11,FII VINCI LG,BANCO BTG PACTUAL S.A.,1,0.72,0.72,aumenta,sem alteração,não altera,OK
2025-10-14,rendimento,RENDIMENTO,CREDITO,XPCI11,XP CREDITO IMOBILIÁRIO - FDO INV IMOB,BANCO BTG PACTUAL S.A.,1,0.92,0.92,aumenta,sem alteração,não altera,OK
2025-10-13,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,1,1.15,1.15,aumenta,sem alteração,não altera,OK
2025-10-13,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.15,4.6,aumenta,sem alteração,não altera,OK
2025-10-13,rendimento,RENDIMENTO,CREDITO,KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,BANCO BTG PACTUAL S.A.,1,1.35,1.35,aumenta,sem alteração,não altera,OK
2025-10-13,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,BANCO BTG PACTUAL S.A.,10,0.1,1,aumenta,sem alteração,não altera,OK
2025-10-13,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,550,0.1,55,aumenta,sem alteração,não altera,OK
2025-10-10,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,BANCO BTG PACTUAL S.A.,1,0.95,0.95,aumenta,sem alteração,não altera,OK
2025-10-10,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,24,0.95,22.8,aumenta,sem alteração,não altera,OK
2025-10-08,rendimento,RENDIMENTO,CREDITO,PATL11,PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BANCO BTG PACTUAL S.A.,1,0.57,0.57,aumenta,sem alteração,não altera,OK
2025-10-07,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,7,1.56,10.92,aumenta,sem alteração,não altera,OK
2025-09-30,resgate,APLICACAO,CREDITO,CDB,CDB925FES7W - BANCO BTG PACTUAL S.A.,BANCO BTG PACTUAL S.A.,2,500,1000,aumenta,reduz posição,não altera para posição remanescente,OK
2025-09-26,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIARIA ATIVA FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,aumenta,sem alteração,não altera,OK
2025-09-25,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.12,4.8,aumenta,sem alteração,não altera,OK
2025-09-22,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.09,4.41,aumenta,sem alteração,não altera,OK
2025-09-19,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.15,5.75,aumenta,sem alteração,não altera,OK
2025-09-17,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,274,0.085,23.29,aumenta,sem alteração,não altera,OK
2025-09-12,rendimento,RENDIMENTO,CREDITO,BBGO11,BB FDO DE INV DE CRÉDITO FIAGRO - IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,5,0.9,4.5,aumenta,sem alteração,não altera,OK
2025-09-12,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,24,1.05,25.2,aumenta,sem alteração,não altera,OK
2025-09-12,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,58,0.15,8.7,aumenta,sem alteração,não altera,OK
2025-09-12,rendimento,RENDIMENTO,CREDITO,HGCR11,PATRIA RECEBIVEIS IMOBILIARIOS - FIM- RESPONSABILIDADE LIMIT,NU INVEST CORRETORA DE VALORES S.A.,21,1.05,22.05,aumenta,sem alteração,não altera,OK
2025-09-12,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2025-09-12,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.74,3.7,aumenta,sem alteração,não altera,OK
2025-09-12,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,22,1,22,aumenta,sem alteração,não altera,OK
2025-09-11,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1,4,aumenta,sem alteração,não altera,OK
2025-09-11,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,550,0.09,49.5,aumenta,sem alteração,não altera,OK
2025-09-05,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,7,1.05,7.35,aumenta,sem alteração,não altera,OK
2025-08-28,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIARIA ATIVA FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,aumenta,sem alteração,não altera,OK
2025-08-25,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.11,4.4,aumenta,sem alteração,não altera,OK
2025-08-22,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.09,4.41,aumenta,sem alteração,não altera,OK
2025-08-21,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.15,5.75,aumenta,sem alteração,não altera,OK
2025-08-19,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,274,0.086,23.56,aumenta,sem alteração,não altera,OK
2025-08-14,rendimento,RENDIMENTO,CREDITO,BBGO11,BB FDO DE INV DE CRÉDITO FIAGRO - IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,5,0.9,4.5,aumenta,sem alteração,não altera,OK
2025-08-14,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,58,0.15,8.7,aumenta,sem alteração,não altera,OK
2025-08-14,rendimento,RENDIMENTO,CREDITO,HGCR11,PATRIA RECEBIVEIS IMOBILIARIOS - FIM- RESPONSABILIDADE LIMIT,NU INVEST CORRETORA DE VALORES S.A.,21,1.05,22.05,aumenta,sem alteração,não altera,OK
2025-08-14,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2025-08-14,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.912,4.55,aumenta,sem alteração,não altera,OK
2025-08-14,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,22,1,22,aumenta,sem alteração,não altera,OK
2025-08-13,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.25,5,aumenta,sem alteração,não altera,OK
2025-08-13,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,550,0.1,55,aumenta,sem alteração,não altera,OK
2025-08-12,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,24,1.05,25.2,aumenta,sem alteração,não altera,OK
2025-08-07,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,7,1.22,8.54,aumenta,sem alteração,não altera,OK
2025-07-28,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIARIA ATIVA FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,aumenta,sem alteração,não altera,OK
2025-07-25,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.11,4.4,aumenta,sem alteração,não altera,OK
2025-07-22,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.096,4.71,aumenta,sem alteração,não altera,OK
2025-07-21,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.15,5.75,aumenta,sem alteração,não altera,OK
2025-07-17,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,274,0.088,24.11,aumenta,sem alteração,não altera,OK
2025-07-14,rendimento,RENDIMENTO,CREDITO,BBGO11,BB FDO DE INV DE CRÉDITO FIAGRO - IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,5,0.95,4.75,aumenta,sem alteração,não altera,OK
2025-07-14,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,58,0.16,9.28,aumenta,sem alteração,não altera,OK
2025-07-14,rendimento,RENDIMENTO,CREDITO,HGCR11,PATRIA RECEBIVEIS IMOBILIARIOS - FIM- RESPONSABILIDADE LIMIT,NU INVEST CORRETORA DE VALORES S.A.,21,1.05,22.05,aumenta,sem alteração,não altera,OK
2025-07-14,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.1,4.4,aumenta,sem alteração,não altera,OK
2025-07-14,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIARIO RESP LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,550,0.09,49.5,aumenta,sem alteração,não altera,OK
2025-07-14,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2025-07-14,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,5,1.1,5.5,aumenta,sem alteração,não altera,OK
2025-07-14,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,22,1,22,aumenta,sem alteração,não altera,OK
2025-07-11,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,24,1.15,27.6,aumenta,sem alteração,não altera,OK
2025-07-07,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,7,1.5,10.5,aumenta,sem alteração,não altera,OK
2025-06-30,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIARIA ATIVA FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,aumenta,sem alteração,não altera,OK
2025-06-25,rendimento,RENDIMENTO,CREDITO,SNAG11,SUNO AGRO - FIAGRO-IMOBILIARIO,NU INVEST CORRETORA DE VALORES S.A.,40,0.11,4.4,aumenta,sem alteração,não altera,OK
2025-06-24,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.09,4.41,aumenta,sem alteração,não altera,OK
2025-06-23,rendimento,RENDIMENTO,CREDITO,RZAK11,RIZA AKIN FDO. INV. IMOB. FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.15,5.75,aumenta,sem alteração,não altera,OK
2025-06-18,rendimento,RENDIMENTO,CREDITO,CPTS11,CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,NU INVEST CORRETORA DE VALORES S.A.,274,0.087,23.83,aumenta,sem alteração,não altera,OK
2025-06-13,rendimento,RENDIMENTO,CREDITO,BBGO11,BB FDO DE INV DE CRÉDITO FIAGRO - IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,5,0.95,4.75,aumenta,sem alteração,não altera,OK
2025-06-13,rendimento,RENDIMENTO,CREDITO,HGBS11,HEDGE BRASIL SHOPPING FDO INV IMOB,NU INVEST CORRETORA DE VALORES S.A.,20,0.16,3.2,aumenta,sem alteração,não altera,OK
2025-06-13,rendimento,RENDIMENTO,CREDITO,HGCR11,PATRIA RECEBIVEIS IMOBILIARIOS - FIM- RESPONSABILIDADE LIMIT,NU INVEST CORRETORA DE VALORES S.A.,4,1.05,4.2,aumenta,sem alteração,não altera,OK
2025-06-13,rendimento,RENDIMENTO,CREDITO,MXRF11,MAXI RENDA FDO INV IMOB - FII,NU INVEST CORRETORA DE VALORES S.A.,40,0.1,4,aumenta,sem alteração,não altera,OK
2025-06-13,rendimento,RENDIMENTO,CREDITO,TEPP11,TELLUS PROPERTIES - FDO INV. IMOB,NU INVEST CORRETORA DE VALORES S.A.,5,0.95,4.75,aumenta,sem alteração,não altera,OK
2025-06-13,rendimento,RENDIMENTO,CREDITO,TGAR11,FUNDO DE INVESTIMENTO IMOBILIARIO TG ATIVO REAL,NU INVEST CORRETORA DE VALORES S.A.,4,1,4,aumenta,sem alteração,não altera,OK
2025-06-12,rendimento,RENDIMENTO,CREDITO,HABT11,HABITAT RECEBÍVEIS PULVERIZADOS - FII,NU INVEST CORRETORA DE VALORES S.A.,5,1.15,5.75,aumenta,sem alteração,não altera,OK
2025-06-12,rendimento,RENDIMENTO,CREDITO,KNCA11,KINEA CRÉDITO AGRO FIAGRO-IMOBILIÁRIO,NU INVEST CORRETORA DE VALORES S.A.,4,1.18,4.72,aumenta,sem alteração,não altera,OK
2025-06-12,rendimento,RENDIMENTO,CREDITO,KNSC11,KINEA SECURITIES FDO. DE INV. IMOB. - FII,NU INVEST CORRETORA DE VALORES S.A.,550,0.1,55,aumenta,sem alteração,não altera,OK
2025-06-06,rendimento,RENDIMENTO,CREDITO,HTMX11,FDO INV IMOB - FII HOTEL MAXINVEST,NU INVEST CORRETORA DE VALORES S.A.,2,1.54,3.08,aumenta,sem alteração,não altera,OK
2025-05-29,rendimento,RENDIMENTO,CREDITO,BCIA11,BRADESCO CARTEIRA IMOBILIARIA ATIVA FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO FII,NU INVEST CORRETORA DE VALORES S.A.,4,0.84,3.36,aumenta,sem alteração,não altera,OK
2025-05-23,rendimento,RENDIMENTO,CREDITO,RBRX11,RBR PLUS MULTIESTRATÉGIA REAL ESTATE FII,NU INVEST CORRETORA DE VALORES S.A.,49,0.09,4.41,aumenta,sem alteração,não altera,OK
